gridID,TreeFrac,CropFrac,ShrubFrac,HerbFrac
634,0.0076,0.0091,0.3542,0.2397
635,0.0088,0.0088,0.3299,0.1871
636,0.0110,0.0108,0.3551,0.2204
637,0.0063,0.0003,0.3739,0.2117
638,0.0057,0.0019,0.3451,0.2186
639,0.0045,0.0008,0.4329,0.3052
640,0.0093,0.0000,0.5140,0.3325
641,0.0120,0.0006,0.5176,0.3438
642,0.0240,0.0002,0.5049,0.3317
643,0.0722,0.0073,0.5458,0.2869
644,0.0376,0.0204,0.4566,0.3531
645,0.0126,0.0039,0.5555,0.2760
646,0.0972,0.0001,0.5922,0.2618
647,0.0721,0.0063,0.5301,0.3197
648,0.0868,0.0118,0.4333,0.2470
649,0.1229,0.0281,0.4442,0.1833
650,0.0364,0.0165,0.2153,0.0771
651,0.0657,0.0449,0.1659,0.1276
652,0.1045,0.0726,0.3923,0.1918
653,0.1096,0.1365,0.4405,0.2623
654,0.1449,0.1354,0.4656,0.2265
655,0.3353,0.0164,0.5189,0.1172
656,0.1495,0.1162,0.4425,0.2535
657,0.1647,0.1165,0.4213,0.2695
658,0.1322,0.0668,0.4639,0.2939
659,0.1284,0.0309,0.4321,0.3282
660,0.1251,0.1239,0.3538,0.3103
661,0.1101,0.0898,0.3557,0.3657
662,0.0552,0.1048,0.3867,0.3931
663,0.1227,0.0354,0.4837,0.3129
664,0.1983,0.1196,0.3959,0.2638
665,0.1743,0.2386,0.3344,0.2320
666,0.1519,0.3243,0.2752,0.2317
667,0.0528,0.5540,0.1291,0.2465
668,0.0242,0.7121,0.0701,0.1711
669,0.0044,0.9002,0.0240,0.0582
670,0.0042,0.9172,0.0144,0.0507
671,0.0073,0.9045,0.0118,0.0645
672,0.0153,0.7914,0.0350,0.1355
673,0.0227,0.7105,0.0585,0.1665
674,0.0552,0.2396,0.0615,0.1272
675,0.1204,0.3830,0.0923,0.2321
676,0.1288,0.3016,0.1409,0.3267
677,0.0733,0.0806,0.1155,0.2722
678,0.0000,0.0000,0.0000,0.0000
679,0.0000,0.0000,0.0000,0.0000
680,0.0000,0.0000,0.0000,0.0000
681,0.0000,0.0000,0.0000,0.0000
682,0.0000,0.0000,0.0000,0.0000
683,0.0000,0.0000,0.0000,0.0000
684,0.0000,0.0000,0.0000,0.0000
685,0.0000,0.0000,0.0000,0.0000
686,0.0000,0.0000,0.0000,0.0000
687,0.0000,0.0000,0.0000,0.0000
688,0.0000,0.0000,0.0000,0.0000
689,0.0000,0.0000,0.0000,0.0000
690,0.0000,0.0000,0.0000,0.0000
691,0.0000,0.0000,0.0000,0.0000
692,0.0000,0.0000,0.0000,0.0000
693,0.0000,0.0000,0.0000,0.0000
694,0.0000,0.0000,0.0000,0.0000
695,0.0000,0.0000,0.0000,0.0000
696,0.0000,0.0000,0.0000,0.0000
697,0.0000,0.0000,0.0000,0.0000
698,0.0000,0.0000,0.0000,0.0000
699,0.0000,0.0000,0.0000,0.0000
700,0.0000,0.0000,0.0000,0.0000
701,0.0000,0.0000,0.0000,0.0000
702,0.0000,0.0000,0.0000,0.0000
703,0.0000,0.0000,0.0000,0.0000
704,0.0000,0.0000,0.0000,0.0000
705,0.0000,0.0000,0.0000,0.0000
706,0.0000,0.0000,0.0000,0.0000
707,0.0000,0.0000,0.0000,0.0000
708,0.0000,0.0000,0.0000,0.0000
709,0.0000,0.0000,0.0000,0.0000
710,0.0000,0.0000,0.0000,0.0000
711,0.0000,0.0000,0.0000,0.0000
712,0.0000,0.0000,0.0000,0.0000
713,0.0000,0.0000,0.0000,0.0000
714,0.0000,0.0000,0.0000,0.0000
715,0.0000,0.0000,0.0000,0.0000
716,0.0000,0.0000,0.0000,0.0000
717,0.0000,0.0000,0.0000,0.0000
718,0.0000,0.0000,0.0000,0.0000
719,0.0000,0.0000,0.0000,0.0000
720,0.0000,0.0000,0.0000,0.0000
721,0.0000,0.0000,0.0000,0.0000
722,0.0000,0.0000,0.0000,0.0000
723,0.0000,0.0000,0.0000,0.0000
724,0.0000,0.0000,0.0000,0.0000
725,0.0000,0.0000,0.0000,0.0000
726,0.0000,0.0000,0.0000,0.0000
727,0.0000,0.0000,0.0000,0.0000
728,0.0000,0.0000,0.0000,0.0000
729,0.0000,0.0000,0.0000,0.0000
730,0.0000,0.0000,0.0000,0.0000
731,0.0000,0.0000,0.0000,0.0000
732,0.0000,0.0000,0.0000,0.0000
733,0.0000,0.0000,0.0000,0.0000
734,0.0000,0.0000,0.0000,0.0000
735,0.0000,0.0000,0.0000,0.0000
736,0.0000,0.0000,0.0000,0.0000
737,0.0000,0.0000,0.0000,0.0000
738,0.0000,0.0000,0.0000,0.0000
739,0.0000,0.0000,0.0000,0.0000
740,0.0000,0.0000,0.0000,0.0000
741,0.0000,0.0000,0.0000,0.0000
742,0.0000,0.0000,0.0000,0.0000
743,0.0000,0.0000,0.0000,0.0000
744,0.0000,0.0000,0.0000,0.0000
745,0.0000,0.0000,0.0000,0.0000
746,0.5777,0.0058,0.2500,0.1491
747,0.6084,0.0035,0.2251,0.1430
748,0.5830,0.0013,0.2483,0.1419
749,0.5487,0.0002,0.2795,0.1452
750,0.4498,0.0037,0.3405,0.1795
751,0.4844,0.0042,0.3218,0.1692
752,0.4616,0.0001,0.3347,0.1755
753,0.2508,0.0243,0.3194,0.3487
754,0.3841,0.0007,0.3558,0.2125
755,0.2547,0.0113,0.3521,0.3249
756,0.0475,0.1196,0.2416,0.5025
757,0.0314,0.0175,0.3884,0.4943
758,0.0249,0.0249,0.3995,0.4796
759,0.0164,0.0091,0.3087,0.3206
760,0.0187,0.0182,0.4813,0.4085
761,0.0410,0.0474,0.4580,0.3956
762,0.0256,0.2203,0.3334,0.3693
763,0.0180,0.1258,0.4100,0.3998
764,0.0119,0.0415,0.4309,0.4564
765,0.0134,0.0149,0.5020,0.3954
766,0.0273,0.0086,0.4793,0.4207
767,0.0378,0.0028,0.5180,0.3736
768,0.0689,0.0179,0.4758,0.3471
769,0.0670,0.0737,0.4304,0.3276
770,0.0583,0.0017,0.4896,0.3659
771,0.0363,0.0871,0.3731,0.3058
772,0.0198,0.2846,0.1989,0.1844
773,0.0363,0.4173,0.1809,0.1487
774,0.0449,0.4577,0.1773,0.1554
775,0.0366,0.3961,0.2219,0.1791
776,0.0311,0.2642,0.2948,0.2173
777,0.0269,0.1521,0.3501,0.2683
778,0.0192,0.0197,0.4168,0.3340
779,0.0064,0.0619,0.3572,0.3096
780,0.0130,0.0124,0.2915,0.3463
781,0.0487,0.0146,0.2400,0.3620
782,0.0159,0.0102,0.2445,0.2915
783,0.0297,0.0343,0.2454,0.3052
784,0.0385,0.0096,0.2264,0.3079
785,0.0163,0.0014,0.2895,0.2263
786,0.0096,0.0021,0.3887,0.2291
787,0.0043,0.0000,0.5437,0.2867
788,0.0414,0.0000,0.5327,0.2646
789,0.1414,0.0000,0.5413,0.2412
790,0.0869,0.0001,0.5687,0.2815
791,0.0394,0.0014,0.4433,0.3395
792,0.0475,0.0004,0.5328,0.2916
793,0.0180,0.0031,0.4792,0.3378
794,0.0328,0.0071,0.4994,0.3140
795,0.0594,0.0014,0.5641,0.2831
796,0.0682,0.0063,0.5874,0.2705
797,0.1217,0.0006,0.5668,0.2792
798,0.2803,0.0008,0.5142,0.1874
799,0.1058,0.0418,0.5483,0.1639
800,0.0615,0.0937,0.4336,0.2030
801,0.0788,0.1072,0.4719,0.2369
802,0.0768,0.0788,0.5774,0.2149
803,0.2140,0.0132,0.6572,0.1011
804,0.2967,0.0092,0.5548,0.1229
805,0.1323,0.0303,0.5829,0.2358
806,0.1376,0.0383,0.5349,0.2509
807,0.1469,0.0534,0.4746,0.2636
808,0.1165,0.0322,0.4822,0.2946
809,0.1249,0.0636,0.4075,0.3350
810,0.0996,0.0945,0.3585,0.3884
811,0.0840,0.1066,0.3662,0.3823
812,0.0912,0.0928,0.4056,0.3638
813,0.1816,0.1266,0.3861,0.2766
814,0.1730,0.1802,0.3447,0.2691
815,0.1320,0.3250,0.2434,0.2743
816,0.0861,0.4646,0.1669,0.2569
817,0.0247,0.6952,0.0640,0.1375
818,0.0116,0.7681,0.0325,0.0755
819,0.0103,0.8445,0.0287,0.0786
820,0.0086,0.8869,0.0194,0.0680
821,0.0125,0.7572,0.0424,0.1535
822,0.0271,0.6605,0.0844,0.1934
823,0.1080,0.2249,0.1002,0.1726
824,0.1290,0.1617,0.1255,0.2725
825,0.1791,0.1101,0.1729,0.3743
826,0.0869,0.0546,0.0990,0.2770
827,0.0000,0.0000,0.0000,0.0000
828,0.0000,0.0000,0.0000,0.0000
829,0.0000,0.0000,0.0000,0.0000
830,0.0000,0.0000,0.0000,0.0000
831,0.0000,0.0000,0.0000,0.0000
832,0.0000,0.0000,0.0000,0.0000
833,0.0000,0.0000,0.0000,0.0000
834,0.0000,0.0000,0.0000,0.0000
835,0.0000,0.0000,0.0000,0.0000
836,0.0000,0.0000,0.0000,0.0000
837,0.0000,0.0000,0.0000,0.0000
838,0.0000,0.0000,0.0000,0.0000
839,0.0000,0.0000,0.0000,0.0000
840,0.0000,0.0000,0.0000,0.0000
841,0.0000,0.0000,0.0000,0.0000
842,0.0000,0.0000,0.0000,0.0000
843,0.0000,0.0000,0.0000,0.0000
844,0.0000,0.0000,0.0000,0.0000
845,0.0000,0.0000,0.0000,0.0000
846,0.0000,0.0000,0.0000,0.0000
847,0.0000,0.0000,0.0000,0.0000
848,0.0000,0.0000,0.0000,0.0000
849,0.0000,0.0000,0.0000,0.0000
850,0.0000,0.0000,0.0000,0.0000
851,0.0000,0.0000,0.0000,0.0000
852,0.0000,0.0000,0.0000,0.0000
853,0.0000,0.0000,0.0000,0.0000
854,0.0000,0.0000,0.0000,0.0000
855,0.0000,0.0000,0.0000,0.0000
856,0.0000,0.0000,0.0000,0.0000
857,0.0000,0.0000,0.0000,0.0000
858,0.0000,0.0000,0.0000,0.0000
859,0.0000,0.0000,0.0000,0.0000
860,0.0000,0.0000,0.0000,0.0000
861,0.0000,0.0000,0.0000,0.0000
862,0.0000,0.0000,0.0000,0.0000
863,0.0000,0.0000,0.0000,0.0000
864,0.0000,0.0000,0.0000,0.0000
865,0.0000,0.0000,0.0000,0.0000
866,0.0000,0.0000,0.0000,0.0000
867,0.0000,0.0000,0.0000,0.0000
868,0.0000,0.0000,0.0000,0.0000
869,0.0000,0.0000,0.0000,0.0000
870,0.0000,0.0000,0.0000,0.0000
871,0.0000,0.0000,0.0000,0.0000
872,0.0000,0.0000,0.0000,0.0000
873,0.0000,0.0000,0.0000,0.0000
874,0.0000,0.0000,0.0000,0.0000
875,0.0000,0.0000,0.0000,0.0000
876,0.0000,0.0000,0.0000,0.0000
877,0.0000,0.0000,0.0000,0.0000
878,0.0000,0.0000,0.0000,0.0000
879,0.0000,0.0000,0.0000,0.0000
880,0.0000,0.0000,0.0000,0.0000
881,0.0000,0.0000,0.0000,0.0000
882,0.0000,0.0000,0.0000,0.0000
883,0.0000,0.0000,0.0000,0.0000
884,0.0000,0.0000,0.0000,0.0000
885,0.0000,0.0000,0.0000,0.0000
886,0.0000,0.0000,0.0000,0.0000
887,0.0000,0.0000,0.0000,0.0000
888,0.0000,0.0000,0.0000,0.0000
889,0.0000,0.0000,0.0000,0.0000
890,0.0000,0.0000,0.0000,0.0000
891,0.0000,0.0000,0.0000,0.0000
892,0.0000,0.0000,0.0000,0.0000
893,0.0000,0.0000,0.0000,0.0000
894,0.0000,0.0000,0.0000,0.0000
895,0.5386,0.0006,0.2723,0.1686
896,0.6234,0.0002,0.2153,0.1424
897,0.6106,0.0083,0.2229,0.1347
898,0.4929,0.0054,0.3123,0.1619
899,0.4083,0.0108,0.3398,0.2154
900,0.4511,0.0003,0.3388,0.1688
901,0.3112,0.0114,0.3465,0.2818
902,0.1751,0.0622,0.2733,0.4257
903,0.2821,0.0247,0.3047,0.3536
904,0.2494,0.0089,0.3769,0.3222
905,0.0818,0.0347,0.2949,0.5114
906,0.0534,0.0027,0.3763,0.4851
907,0.0389,0.0118,0.3796,0.4393
908,0.0199,0.1160,0.3140,0.4030
909,0.0437,0.0163,0.4364,0.4474
910,0.0665,0.0764,0.4070,0.3998
911,0.0243,0.1600,0.4179,0.3453
912,0.0160,0.1124,0.4066,0.4098
913,0.0152,0.0687,0.4162,0.4299
914,0.0164,0.0456,0.4454,0.4187
915,0.0145,0.0153,0.4859,0.3974
916,0.0312,0.0048,0.5156,0.3653
917,0.0155,0.0204,0.4833,0.3690
918,0.0214,0.0706,0.4208,0.3516
919,0.0368,0.0364,0.4316,0.3518
920,0.0120,0.0551,0.4164,0.2597
921,0.0134,0.1496,0.3106,0.2390
922,0.0224,0.2580,0.2824,0.2048
923,0.0307,0.4064,0.2283,0.1835
924,0.0292,0.3808,0.2230,0.1738
925,0.0142,0.1528,0.3144,0.2738
926,0.0185,0.0288,0.3956,0.3363
927,0.0225,0.0012,0.3622,0.3552
928,0.0468,0.0059,0.2688,0.4011
929,0.0680,0.0121,0.3023,0.3658
930,0.0271,0.0081,0.3643,0.3291
931,0.0185,0.0111,0.2404,0.2732
932,0.0183,0.0031,0.2762,0.2853
933,0.0119,0.0007,0.4642,0.2835
934,0.0038,0.0001,0.5088,0.2556
935,0.0033,0.0000,0.5140,0.2836
936,0.0045,0.0000,0.5418,0.2829
937,0.1032,0.0007,0.5026,0.2685
938,0.3320,0.0000,0.4688,0.1840
939,0.1326,0.0001,0.5386,0.2869
940,0.0474,0.0019,0.4704,0.3605
941,0.0274,0.0105,0.4260,0.2917
942,0.0160,0.0091,0.4108,0.3034
943,0.0208,0.0158,0.4136,0.2996
944,0.0069,0.0036,0.5037,0.3349
945,0.0019,0.0009,0.4805,0.3499
946,0.0078,0.0007,0.4827,0.3361
947,0.1004,0.0025,0.6064,0.2278
948,0.1937,0.0107,0.6372,0.1125
949,0.0963,0.0712,0.5846,0.1944
950,0.0657,0.0366,0.6388,0.2016
951,0.1128,0.0157,0.6827,0.1692
952,0.6445,0.0001,0.2891,0.0609
953,0.5520,0.0014,0.3758,0.0629
954,0.1841,0.0466,0.5359,0.2144
955,0.1088,0.0430,0.5834,0.2293
956,0.1030,0.0187,0.5950,0.2395
957,0.1471,0.0202,0.5056,0.2786
958,0.1348,0.0931,0.3693,0.3273
959,0.1406,0.0858,0.3989,0.3269
960,0.1166,0.0850,0.3768,0.3707
961,0.1271,0.1454,0.3506,0.3354
962,0.1409,0.1526,0.3383,0.3310
963,0.1239,0.3315,0.2305,0.2811
964,0.1606,0.1743,0.3332,0.2789
965,0.0469,0.3174,0.0832,0.1335
966,0.0643,0.2916,0.0681,0.1266
967,0.0978,0.5850,0.0733,0.1488
968,0.0522,0.6355,0.0718,0.1695
969,0.0470,0.6307,0.0748,0.1943
970,0.0696,0.6124,0.0764,0.1741
971,0.0888,0.5465,0.1051,0.2107
972,0.1034,0.3062,0.1688,0.3020
973,0.1575,0.1215,0.2053,0.4148
974,0.1331,0.0535,0.1143,0.2733
975,0.0449,0.0154,0.0632,0.1219
976,0.0000,0.0000,0.0000,0.0000
977,0.0000,0.0000,0.0000,0.0000
978,0.0000,0.0000,0.0000,0.0000
979,0.0000,0.0000,0.0000,0.0000
980,0.0000,0.0000,0.0000,0.0000
981,0.0000,0.0000,0.0000,0.0000
982,0.0000,0.0000,0.0000,0.0000
983,0.0000,0.0000,0.0000,0.0000
984,0.0000,0.0000,0.0000,0.0000
985,0.0000,0.0000,0.0000,0.0000
986,0.0000,0.0000,0.0000,0.0000
987,0.0000,0.0000,0.0000,0.0000
988,0.0000,0.0000,0.0000,0.0000
989,0.0000,0.0000,0.0000,0.0000
990,0.0000,0.0000,0.0000,0.0000
991,0.0000,0.0000,0.0000,0.0000
992,0.0000,0.0000,0.0000,0.0000
993,0.0000,0.0000,0.0000,0.0000
994,0.0000,0.0000,0.0000,0.0000
995,0.0000,0.0000,0.0000,0.0000
996,0.0000,0.0000,0.0000,0.0000
997,0.0000,0.0000,0.0000,0.0000
998,0.0000,0.0000,0.0000,0.0000
999,0.0000,0.0000,0.0000,0.0000
1000,0.0000,0.0000,0.0000,0.0000
1001,0.0000,0.0000,0.0000,0.0000
1002,0.0000,0.0000,0.0000,0.0000
1003,0.0000,0.0000,0.0000,0.0000
1004,0.0000,0.0000,0.0000,0.0000
1005,0.0000,0.0000,0.0000,0.0000
1006,0.0000,0.0000,0.0000,0.0000
1007,0.0000,0.0000,0.0000,0.0000
1008,0.0000,0.0000,0.0000,0.0000
1009,0.0000,0.0000,0.0000,0.0000
1010,0.0000,0.0000,0.0000,0.0000
1011,0.0000,0.0000,0.0000,0.0000
1012,0.0000,0.0000,0.0000,0.0000
1013,0.0000,0.0000,0.0000,0.0000
1014,0.0000,0.0000,0.0000,0.0000
1015,0.0000,0.0000,0.0000,0.0000
1016,0.0000,0.0000,0.0000,0.0000
1017,0.0000,0.0000,0.0000,0.0000
1018,0.0000,0.0000,0.0000,0.0000
1019,0.0000,0.0000,0.0000,0.0000
1020,0.0000,0.0000,0.0000,0.0000
1021,0.0000,0.0000,0.0000,0.0000
1022,0.0000,0.0000,0.0000,0.0000
1023,0.0000,0.0000,0.0000,0.0000
1024,0.0000,0.0000,0.0000,0.0000
1025,0.0000,0.0000,0.0000,0.0000
1026,0.0000,0.0000,0.0000,0.0000
1027,0.0000,0.0000,0.0000,0.0000
1028,0.0000,0.0000,0.0000,0.0000
1029,0.0000,0.0000,0.0000,0.0000
1030,0.0000,0.0000,0.0000,0.0000
1031,0.0000,0.0000,0.0000,0.0000
1032,0.0000,0.0000,0.0000,0.0000
1033,0.0000,0.0000,0.0000,0.0000
1034,0.0000,0.0000,0.0000,0.0000
1035,0.0000,0.0000,0.0000,0.0000
1036,0.0000,0.0000,0.0000,0.0000
1037,0.0000,0.0000,0.0000,0.0000
1038,0.0000,0.0000,0.0000,0.0000
1039,0.0000,0.0000,0.0000,0.0000
1040,0.0000,0.0000,0.0000,0.0000
1041,0.0000,0.0000,0.0000,0.0000
1042,0.0000,0.0000,0.0000,0.0000
1043,0.0000,0.0000,0.0000,0.0000
1044,0.4515,0.0027,0.3034,0.2123
1045,0.5388,0.0014,0.2665,0.1718
1046,0.5215,0.0034,0.2938,0.1555
1047,0.4859,0.0033,0.3253,0.1497
1048,0.4638,0.0112,0.3234,0.1645
1049,0.3576,0.0014,0.3583,0.2335
1050,0.2356,0.0282,0.3294,0.3578
1051,0.1514,0.0713,0.2766,0.4173
1052,0.3129,0.0017,0.3911,0.2468
1053,0.1822,0.0151,0.3385,0.4044
1054,0.0778,0.0131,0.3146,0.5063
1055,0.0719,0.0438,0.3311,0.4724
1056,0.0483,0.0042,0.4078,0.4726
1057,0.0219,0.0907,0.3397,0.4800
1058,0.1094,0.0053,0.4193,0.4102
1059,0.0590,0.1103,0.3997,0.3778
1060,0.0228,0.1266,0.4192,0.3667
1061,0.0147,0.0327,0.4867,0.3990
1062,0.0107,0.0168,0.4946,0.3853
1063,0.0161,0.0020,0.5087,0.3982
1064,0.0165,0.0064,0.5315,0.3558
1065,0.0238,0.0097,0.5098,0.3642
1066,0.0118,0.0078,0.4889,0.3749
1067,0.0152,0.0360,0.4133,0.3823
1068,0.0077,0.0037,0.4618,0.3838
1069,0.0163,0.1213,0.3474,0.2782
1070,0.0083,0.0685,0.3707,0.2780
1071,0.0133,0.1409,0.3522,0.2453
1072,0.0135,0.1524,0.3403,0.2308
1073,0.0154,0.1673,0.3338,0.2144
1074,0.0114,0.0902,0.2995,0.3059
1075,0.0346,0.0348,0.2884,0.3893
1076,0.0463,0.0434,0.2268,0.3519
1077,0.0279,0.0122,0.3759,0.3313
1078,0.0095,0.0000,0.5254,0.2876
1079,0.0021,0.0001,0.5278,0.2967
1080,0.0073,0.0005,0.4988,0.2832
1081,0.0104,0.0005,0.4596,0.2759
1082,0.0126,0.0000,0.5045,0.3077
1083,0.0165,0.0000,0.5144,0.2933
1084,0.0155,0.0000,0.5415,0.2768
1085,0.0061,0.0000,0.5259,0.3250
1086,0.0793,0.0000,0.5163,0.2700
1087,0.2308,0.0000,0.5092,0.2422
1088,0.0886,0.0010,0.5436,0.2990
1089,0.0264,0.0014,0.4759,0.3636
1090,0.0065,0.0009,0.4114,0.2852
1091,0.0024,0.0004,0.5189,0.2994
1092,0.0015,0.0001,0.5473,0.3229
1093,0.0013,0.0001,0.5033,0.3252
1094,0.0030,0.0028,0.5359,0.3125
1095,0.0688,0.0002,0.5414,0.3046
1096,0.1769,0.0168,0.6019,0.1815
1097,0.0912,0.0986,0.5426,0.2336
1098,0.0883,0.0946,0.5464,0.2310
1099,0.0911,0.0303,0.6599,0.1896
1100,0.2856,0.0050,0.5803,0.1209
1101,0.6573,0.0004,0.2688,0.0683
1102,0.4668,0.0004,0.4702,0.0573
1103,0.1768,0.0323,0.5212,0.2082
1104,0.1496,0.0834,0.4597,0.2711
1105,0.1080,0.0276,0.6048,0.2230
1106,0.1220,0.0417,0.4992,0.2861
1107,0.1173,0.0966,0.3599,0.3647
1108,0.0927,0.1783,0.3221,0.3270
1109,0.0681,0.1646,0.2470,0.2926
1110,0.1134,0.1236,0.3860,0.3395
1111,0.1068,0.3234,0.2751,0.2635
1112,0.0784,0.5792,0.1507,0.1674
1113,0.0582,0.6597,0.1289,0.1234
1114,0.1203,0.4503,0.1349,0.1733
1115,0.0517,0.3367,0.0723,0.1491
1116,0.0320,0.4955,0.0646,0.1520
1117,0.0450,0.4559,0.0619,0.1364
1118,0.0477,0.5452,0.0881,0.1908
1119,0.0539,0.5352,0.0697,0.1662
1120,0.0465,0.4175,0.0762,0.1855
1121,0.0625,0.4528,0.1297,0.3017
1122,0.1128,0.2501,0.1735,0.4309
1123,0.1114,0.0667,0.0910,0.2121
1124,0.0106,0.0004,0.0173,0.0276
1125,0.0000,0.0000,0.0000,0.0000
1126,0.0000,0.0000,0.0000,0.0000
1127,0.0000,0.0000,0.0000,0.0000
1128,0.0000,0.0000,0.0000,0.0000
1129,0.0000,0.0000,0.0000,0.0000
1130,0.0000,0.0000,0.0000,0.0000
1131,0.0000,0.0000,0.0000,0.0000
1132,0.0000,0.0000,0.0000,0.0000
1133,0.0000,0.0000,0.0000,0.0000
1134,0.0000,0.0000,0.0000,0.0000
1135,0.0000,0.0000,0.0000,0.0000
1136,0.0000,0.0000,0.0000,0.0000
1137,0.0000,0.0000,0.0000,0.0000
1138,0.0000,0.0000,0.0000,0.0000
1139,0.0000,0.0000,0.0000,0.0000
1140,0.0000,0.0000,0.0000,0.0000
1141,0.0000,0.0000,0.0000,0.0000
1142,0.0000,0.0000,0.0000,0.0000
1143,0.0000,0.0000,0.0000,0.0000
1144,0.0000,0.0000,0.0000,0.0000
1145,0.0000,0.0000,0.0000,0.0000
1146,0.0000,0.0000,0.0000,0.0000
1147,0.0000,0.0000,0.0000,0.0000
1148,0.0000,0.0000,0.0000,0.0000
1149,0.0000,0.0000,0.0000,0.0000
1150,0.0000,0.0000,0.0000,0.0000
1151,0.0000,0.0000,0.0000,0.0000
1152,0.0000,0.0000,0.0000,0.0000
1153,0.0000,0.0000,0.0000,0.0000
1154,0.0000,0.0000,0.0000,0.0000
1155,0.0000,0.0000,0.0000,0.0000
1156,0.0000,0.0000,0.0000,0.0000
1157,0.0000,0.0000,0.0000,0.0000
1158,0.0000,0.0000,0.0000,0.0000
1159,0.0000,0.0000,0.0000,0.0000
1160,0.0000,0.0000,0.0000,0.0000
1161,0.0000,0.0000,0.0000,0.0000
1162,0.0000,0.0000,0.0000,0.0000
1163,0.0000,0.0000,0.0000,0.0000
1164,0.0000,0.0000,0.0000,0.0000
1165,0.0000,0.0000,0.0000,0.0000
1166,0.0000,0.0000,0.0000,0.0000
1167,0.0000,0.0000,0.0000,0.0000
1168,0.0000,0.0000,0.0000,0.0000
1169,0.0000,0.0000,0.0000,0.0000
1170,0.0000,0.0000,0.0000,0.0000
1171,0.0000,0.0000,0.0000,0.0000
1172,0.0000,0.0000,0.0000,0.0000
1173,0.0000,0.0000,0.0000,0.0000
1174,0.0000,0.0000,0.0000,0.0000
1175,0.0000,0.0000,0.0000,0.0000
1176,0.0000,0.0000,0.0000,0.0000
1177,0.0000,0.0000,0.0000,0.0000
1178,0.0000,0.0000,0.0000,0.0000
1179,0.0000,0.0000,0.0000,0.0000
1180,0.0000,0.0000,0.0000,0.0000
1181,0.0000,0.0000,0.0000,0.0000
1182,0.0000,0.0000,0.0000,0.0000
1183,0.0000,0.0000,0.0000,0.0000
1184,0.0000,0.0000,0.0000,0.0000
1185,0.0000,0.0000,0.0000,0.0000
1186,0.0000,0.0000,0.0000,0.0000
1187,0.0000,0.0000,0.0000,0.0000
1188,0.0000,0.0000,0.0000,0.0000
1189,0.0000,0.0000,0.0000,0.0000
1190,0.0000,0.0000,0.0000,0.0000
1191,0.0000,0.0000,0.0000,0.0000
1192,0.0000,0.0000,0.0000,0.0000
1193,0.5781,0.0231,0.2165,0.1629
1194,0.5193,0.0033,0.2880,0.1603
1195,0.5353,0.0006,0.2794,0.1558
1196,0.5064,0.0027,0.3039,0.1562
1197,0.5222,0.0096,0.2758,0.1639
1198,0.5056,0.0033,0.3199,0.1482
1199,0.2991,0.0471,0.3002,0.3112
1200,0.2271,0.0379,0.3261,0.3520
1201,0.2652,0.0000,0.3940,0.2828
1202,0.0885,0.0190,0.3079,0.5012
1203,0.0590,0.1078,0.2305,0.4892
1204,0.1080,0.0050,0.3537,0.4644
1205,0.0528,0.0181,0.3711,0.4944
1206,0.1120,0.0261,0.3831,0.4284
1207,0.1119,0.0384,0.3917,0.4061
1208,0.0333,0.0914,0.4339,0.3836
1209,0.0215,0.0718,0.4990,0.3515
1210,0.0151,0.0216,0.5343,0.3544
1211,0.0098,0.0020,0.5436,0.3601
1212,0.0110,0.0049,0.5200,0.3865
1213,0.0121,0.0030,0.5135,0.3736
1214,0.0100,0.0005,0.4949,0.3918
1215,0.0258,0.0005,0.4664,0.4306
1216,0.0151,0.0083,0.4150,0.3925
1217,0.0090,0.0035,0.4083,0.3726
1218,0.0059,0.0137,0.3443,0.2984
1219,0.0056,0.0013,0.3986,0.2875
1220,0.0064,0.0675,0.3681,0.2835
1221,0.0058,0.0291,0.3985,0.2841
1222,0.0059,0.0315,0.3855,0.2741
1223,0.0210,0.0781,0.3070,0.3139
1224,0.0215,0.0210,0.3858,0.3546
1225,0.0213,0.0136,0.4323,0.3162
1226,0.0224,0.0005,0.4705,0.2888
1227,0.0113,0.0004,0.4978,0.3156
1228,0.0115,0.0005,0.5044,0.3065
1229,0.0122,0.0000,0.5232,0.2968
1230,0.0196,0.0008,0.5073,0.3128
1231,0.0104,0.0000,0.5002,0.3533
1232,0.0166,0.0000,0.5169,0.2800
1233,0.0350,0.0000,0.5237,0.2560
1234,0.0035,0.0000,0.4359,0.2968
1235,0.0047,0.0018,0.4265,0.3451
1236,0.1174,0.0001,0.5224,0.2836
1237,0.0508,0.0000,0.5647,0.2751
1238,0.0070,0.0000,0.4843,0.3484
1239,0.0053,0.0000,0.5105,0.3295
1240,0.0061,0.0007,0.5174,0.3275
1241,0.0100,0.0044,0.5475,0.3133
1242,0.0212,0.0014,0.5007,0.3384
1243,0.0159,0.0032,0.4999,0.3330
1244,0.0407,0.0012,0.5739,0.3186
1245,0.0896,0.0326,0.5709,0.2578
1246,0.1359,0.0079,0.7142,0.1206
1247,0.1455,0.0116,0.6626,0.1599
1248,0.1967,0.0044,0.6505,0.1292
1249,0.4095,0.0002,0.4934,0.0914
1250,0.4713,0.0003,0.4497,0.0720
1251,0.2410,0.0337,0.5838,0.1321
1252,0.1073,0.1049,0.4861,0.2795
1253,0.1048,0.0671,0.4897,0.2891
1254,0.1319,0.0532,0.4944,0.2756
1255,0.1095,0.0486,0.4883,0.2917
1256,0.1220,0.0712,0.3788,0.3722
