EcoTypeID,VegID,treeSpecfrac,EcoTypeDescription
3024,Pinus ponderosa,0.312049969,
3024,Pinus strobiformis,0.005349001,
3024,Populus tremuloides,0.009639102,
3024,Pseudotsuga menziesii,0.038456747,
3024,Quercus,0.119630755,
3024,Quercus,0.035912273,
3024,Quercus emoryi,0.004100122,
3024,Quercus gambelii,0.101269745,
3024,Robinia neomexicana,0.012656966,
3025,Juglans,0.005166028,
3025,Juniperus deppeana,0.260332252,
3025,Juniperus monosperma,0.073777061,
3025,Juniperus osteosperma,0.204081768,
3025,Juniperus scopulorum,0.011316397,
3025,Olneya tesota,0.000225171,
3025,Pinus discolor,0.002097685,
3025,Pinus edulis,0.109445525,
3025,Pinus leiophylla,0.000164969,
3025,Pinus ponderosa,0.063404739,
3025,Platanus racemosa,0.002983904,
3025,Populus,0.00376262,
3025,Prosopis,0.000925311,
3025,Pseudotsuga menziesii,0.000809208,
3025,Quercus,0.104144628,
3025,Quercus,0.083794034,
3025,Quercus emoryi,0.044527528,
3025,Quercus gambelii,0.0282304,
3025,Quercus hypoleucoides,0.000231816,
3025,Quercus oblongifolia,0.000336193,
3025,Salix,0.000242762,
3026,Acacia berlandieri,0.000397422,
3026,Acacia constricta,0.001168122,
3026,Acacia greggii,7.51E-05,
3026,Acacia rigidula,0.000397422,
3026,Heteropogon contortus,0.01894649,
3026,Juniperus,0.00242122,
3026,Juniperus deppeana,0.1199722,
3026,Juniperus monosperma,0.4194175,
3026,Juniperus osteosperma,2.97E-05,
3026,Juniperus scopulorum,0.000778108,
3026,Lycium,0.008039049,
3026,Mimosa biuncifera,0.003183819,
3026,Pinus edulis,0.4204791,
3026,Pinus ponderosa,0.000771304,
3026,Prosopis juliflora,2.32E-06,
3026,Quercus,0.001172965,
3026,Quercus emoryi,0.000710867,
3026,Quercus grisea,0.000696934,
3026,Quercus undulata,2.59E-07,
3026,Rhus microphylla,6.43E-05,
3026,Robinia neomexicana,0.001275895,
3027,Abies amabilis,1.52E-05,
3027,Abies concolor,0.070513681,
3027,Abies grandis,0.001174604,
3027,Abies magnifica,0.00269617,
3027,Abies magnifica,0.000158427,
3027,Acer macrophyllum,0.004317378,
3027,Aesculus,9.43E-05,
3027,Alnus rhombifolia,0.00107247,
3027,Alnus rubra,0.002936594,
3027,Arbutus menziesii,0.015683346,
3027,Calocedrus decurrens,0.141530923,
3027,Castanopsis chrysophylla,0.003508477,
3027,Chamaecyparis lawsoniana,0.000735943,
3027,Cornus nuttallii,0.000731041,
3027,Fraxinus,5.25E-05,
3027,Fraxinus latifolia,0.000539732,
3027,Juniperus occidentalis,0.000107468,
3027,Lithocarpus densiflorus,0.01274303,
3027,Malus,2.34E-05,
3027,Olneya tesota,0.000600378,
3027,Pinus attenuata,0.002363282,
3027,Pinus balfouriana,1.40E-05,
3027,Pinus contorta,0.000589529,
3027,Pinus coulteri,0.003503476,
3027,Pinus jeffreyi,0.034519868,
3027,Pinus lambertiana,0.04252816,
3027,Pinus monticola,0.001600887,
3027,Pinus ponderosa,0.165822575,
3027,Pinus quadrifolia,0.001153353,
3027,Pinus sabiniana,0.000910171,
3027,Populus fremontii,2.22E-05,
3027,Populus tremuloides,0.00015964,
3027,Populus trichocarpa,0.000303894,
3027,Prunus,0.000261874,
3027,Pseudotsuga macrocarpa,0.012737231,
3027,Pseudotsuga menziesii,0.289262524,
3027,Quercus agrifolia,0.001764847,
3027,Quercus chrysolepis,0.059457357,
3027,Quercus douglasii,0.000153193,
3027,Quercus garryana,0.004332731,
3027,Quercus kelloggii,0.103535776,
3027,Quercus lobata,9.58E-05,
3027,Quercus wislizeni,0.002881664,
3027,Salix,8.39E-05,
3027,Sequoia sempervirens,0.001476007,
3027,Taxus brevifolia,0.001152855,
3027,Thuja plicata,0.003561646,
3027,Torreya californica,0.000126127,
3027,Tsuga heterophylla,0.006216195,
3027,Tsuga mertensiana,3.42E-05,
3027,UNKNOWN Tree,0.000116075,
3027,UNKNOWN Umbellularia/Vaccinium,2.39E-05,
3028,Abies amabilis,0.00149348,
3028,Abies bracteata,3.50E-05,
3028,Abies concolor,0.4085247,
3028,Abies grandis,0.000362696,
3028,Abies lasiocarpa,0.000448151,
3028,Abies magnifica,0.036450161,
3028,Abies magnifica,0.009836379,
3028,Abies procera,0.000697111,
3028,Acer macrophyllum,0.001423473,
3028,Alnus rhombifolia,0.000147105,
3028,Alnus rubra,0.000753137,
3028,Arbutus menziesii,0.001050453,
3028,Calocedrus decurrens,0.102108674,
3028,Castanopsis chrysophylla,0.00167157,
3028,Chamaecyparis lawsoniana,0.000116662,
3028,Cornus nuttallii,0.000242126,
3028,Fraxinus,3.54E-05,
3028,Fraxinus latifolia,3.77E-05,
3028,Juniperus occidentalis,0.001939847,
3028,Lithocarpus densiflorus,0.001888136,
3028,Olneya tesota,0.000728419,
3028,Picea breweriana,1.57E-05,
3028,Picea engelmannii,0.000433227,
3028,Pinus albicaulis,0.001046556,
3028,Pinus aristata,7.05E-05,
3028,Pinus attenuata,0.000713233,
3028,Pinus balfouriana,3.66E-06,
3028,Pinus contorta,0.034634697,
3028,Pinus coulteri,0.000167983,
3028,Pinus flexilis,4.31E-06,
3028,Pinus jeffreyi,0.055967225,
3028,Pinus lambertiana,0.057968746,
3028,Pinus monticola,0.006554366,
3028,Pinus ponderosa,0.096021106,
3028,Pinus sabiniana,6.72E-06,
3028,Populus tremuloides,0.001892049,
3028,Populus trichocarpa,5.88E-05,
3028,Prunus,7.22E-05,
3028,Pseudotsuga macrocarpa,0.000180214,
3028,Pseudotsuga menziesii,0.128997746,
3028,Quercus agrifolia,4.79E-07,
3028,Quercus chrysolepis,0.00685249,
3028,Quercus garryana,0.00034067,
3028,Quercus kelloggii,0.023180671,
3028,Quercus lobata,3.59E-05,
3028,Quercus wislizeni,0.000463319,
3028,Salix,0.000102028,
3028,Sequoia sempervirens,6.19E-07,
3028,Sequoiadendron giganteum,0.003437916,
3028,Taxus brevifolia,0.000731702,
3028,Thuja plicata,0.000245928,
3028,Torreya californica,6.85E-05,
3028,Tsuga heterophylla,0.004098168,
3028,Tsuga mertensiana,0.005625788,
3028,UNKNOWN Tree,1.64E-05,
3029,Abies concolor,0.065539841,
3029,Abies magnifica,0.001878961,
3029,Acer macrophyllum,0.003166947,
3029,Aesculus,0.000635855,
3029,Alnus rubra,0.006559163,
3029,Arbutus menziesii,0.005569808,
3029,Calocedrus decurrens,0.131358832,
3029,Cornus nuttallii,0.000105668,
3029,Fraxinus latifolia,0.000325511,
3029,Juniperus occidentalis,0.003535736,
3029,Lithocarpus densiflorus,0.004605852,
3029,Olneya tesota,0.000209609,
3029,Pinus albicaulis,0.000151042,
3029,Pinus attenuata,0.000209979,
3029,Pinus contorta,0.000747935,
3029,Pinus coulteri,0.003377419,
3029,Pinus jeffreyi,0.024524514,
3029,Pinus lambertiana,0.024551517,
3029,Pinus ponderosa,0.263702086,
3029,Pinus quadrifolia,0.000779006,
3029,Pinus sabiniana,0.003308125,
3029,Platanus racemosa,0.000116395,
3029,Pseudotsuga macrocarpa,0.009737823,
3029,Pseudotsuga menziesii,0.082216096,
3029,Quercus agrifolia,0.001489088,
3029,Quercus chrysolepis,0.154206226,
3029,Quercus douglasii,0.003023427,
3029,Quercus garryana,0.006668283,
3029,Quercus kelloggii,0.149169196,
3029,Quercus lobata,0.00448058,
3029,Quercus wislizeni,0.042877519,
3029,Torreya californica,0.000622786,
3029,UNKNOWN Umbellularia/Vaccinium,0.000549176,
3030,Abies concolor,0.017822562,
3030,Abies grandis,0.000995791,
3030,Acer macrophyllum,0.003131344,
3030,Alnus rubra,0.004958502,
3030,Arbutus menziesii,0.025180759,
3030,Betula occidentalis,0.000311935,
3030,Calocedrus decurrens,0.21138707,
3030,Chamaecyparis lawsoniana,0.000219298,
3030,Cornus nuttallii,0.000400834,
3030,Fraxinus,0.001240658,
3030,Fraxinus latifolia,0.000170128,
3030,Lithocarpus densiflorus,0.009575372,
3030,Malus,0.000163244,
3030,Pinus attenuata,0.001585045,
3030,Pinus jeffreyi,0.008333533,
3030,Pinus lambertiana,0.024066369,
3030,Pinus monticola,0.000654945,
3030,Pinus ponderosa,0.277161227,
3030,Pinus sabiniana,0.003221424,
3030,Pseudotsuga macrocarpa,0.00063567,
3030,Pseudotsuga menziesii,0.187869831,
3030,Quercus agrifolia,0.000246047,
3030,Quercus chrysolepis,0.039445771,
3030,Quercus douglasii,0.001085478,
3030,Quercus garryana,0.013918462,
3030,Quercus kelloggii,0.151585496,
3030,Quercus lobata,0.00603926,
3030,Quercus wislizeni,0.008422433,
3030,Taxus brevifolia,0.000159114,
3030,Thuja plicata,1.24E-05,
3031,Abies concolor,0.276455579,
3031,Abies grandis,7.94E-05,
3031,Abies magnifica,0.013337195,
3031,Acer macrophyllum,2.45E-05,
3031,Alnus rubra,8.93E-07,
3031,Arbutus menziesii,0.001205847,
3031,Calocedrus decurrens,0.088862901,
3031,Castanopsis chrysophylla,0.00016604,
3031,Cercocarpus ledifolius,8.36E-06,
3031,Chamaecyparis lawsoniana,0.001292311,
3031,Juniperus occidentalis,0.003381206,
3031,Juniperus osteosperma,0.000845062,
3031,Lithocarpus densiflorus,3.75E-05,
3031,Olneya tesota,0.000520541,
3031,Pinus attenuata,0.000302482,
3031,Pinus contorta,0.028488582,
3031,Pinus coulteri,0.000272279,
3031,Pinus jeffreyi,0.402876846,
3031,Pinus lambertiana,0.018185779,
3031,Pinus monticola,0.002424611,
3031,Pinus ponderosa,0.116142734,
3031,Pinus quadrifolia,0.004507319,
3031,Pinus sabiniana,0.000259234,
3031,Populus tremuloides,0.002931597,
3031,Populus trichocarpa,0.000209129,
3031,Pseudotsuga menziesii,0.017847639,
3031,Quercus chrysolepis,0.002822903,
3031,Quercus garryana,9.40E-05,
3031,Quercus kelloggii,0.016000532,
3031,Quercus lobata,5.59E-05,
3031,Quercus wislizeni,0.000296997,
3031,Sequoia sempervirens,4.18E-05,
3031,Taxus brevifolia,2.23E-05,
3032,Abies amabilis,0.003272792,
3032,Abies concolor,0.217016246,
3032,Abies grandis,0.000102719,
3032,Abies lasiocarpa,0.000185537,
3032,Abies magnifica,0.452233672,
3032,Abies magnifica,0.027388294,
3032,Abies procera,0.001320792,
3032,Alnus rubra,1.63E-05,
3032,Arbutus menziesii,0.000189052,
3032,Calocedrus decurrens,0.006886202,
3032,Castanopsis chrysophylla,2.56E-06,
3032,Chamaecyparis nootkatensis,1.55E-05,
3032,Cornus nuttallii,5.08E-05,
3032,Fraxinus,3.42E-06,
3032,Juniperus occidentalis,0.004187364,
3032,Lithocarpus densiflorus,1.07E-05,
3032,Olneya tesota,3.36E-05,
3032,Picea breweriana,0.000500091,
3032,Picea engelmannii,0.000340762,
3032,Pinus albicaulis,0.002118173,
3032,Pinus aristata,6.88E-05,
3032,Pinus balfouriana,0.000486841,
3032,Pinus contorta,0.113176601,
3032,Pinus coulteri,5.38E-05,
3032,Pinus jeffreyi,0.045413479,
3032,Pinus lambertiana,0.006919329,
3032,Pinus monticola,0.046849202,
3032,Pinus ponderosa,0.005038949,
3032,Pinus sabiniana,1.17E-06,
3032,Populus tremuloides,0.001293152,
3032,Populus trichocarpa,1.10E-05,
3032,Prunus,2.24E-06,
3032,Pseudotsuga macrocarpa,8.04E-09,
3032,Pseudotsuga menziesii,0.005062519,
3032,Quercus chrysolepis,0.000273945,
3032,Quercus kelloggii,0.000445429,
3032,Salix,8.04E-09,
3032,Sequoia sempervirens,5.00E-05,
3032,Tsuga heterophylla,3.19E-05,
3032,Tsuga mertensiana,0.058947051,
3033,Abies concolor,0.031796767,
3033,Abies magnifica,0.00100435,
3033,Juniperus occidentalis,0.001060359,
3033,Pinus albicaulis,0.265679756,
3033,Pinus contorta,0.588490012,
3033,Pinus flexilis,0.007709243,
3033,Pinus jeffreyi,0.001001486,
3033,Pinus lambertiana,0.030034064,
3033,Pinus monticola,0.010903367,
3033,Pinus muricata,0.001019943,
3033,Pinus ponderosa,0.001103321,
3033,Populus tremuloides,0.002736503,
3033,Quercus garryana,0.0020122,
3033,Tsuga mertensiana,0.055448629,
3034,Abies concolor,0.204977626,
3034,Calocedrus decurrens,0.042002321,
3034,Pinus contorta,0.005340143,
3034,Pinus coulteri,0.000494745,
3034,Pinus jeffreyi,0.246661579,
3034,Pinus lambertiana,0.038488076,
3034,Pinus ponderosa,0.17615594,
3034,Pinus sabiniana,0.002370562,
3034,Populus trichocarpa,0.00906959,
3034,Pseudotsuga menziesii,0.02111209,
3034,Quercus agrifolia,0.029974242,
3034,Quercus chrysolepis,0.14246889,
3034,Quercus douglasii,0.023570286,
3034,Quercus kelloggii,0.04564968,
3034,Quercus wislizeni,0.01166423,
3035,Abies amabilis,0.007210686,
3035,Abies concolor,0.024912823,
3035,Abies magnifica,0.001175917,
3035,Abies procera,0.008141802,
3035,Acer macrophyllum,0.00435264,
3035,Alnus rubra,0.000973956,
3035,Arbutus menziesii,0.071450272,
3035,Calocedrus decurrens,0.03881006,
3035,Castanopsis chrysophylla,0.001067068,
3035,Fraxinus latifolia,0.00126116,
3035,Lithocarpus densiflorus,0.004903442,
3035,Picea sitchensis,0.004203574,
3035,Pinus attenuata,0.009922726,
3035,Pinus contorta,0.078602381,
3035,Pinus lambertiana,0.01399778,
3035,Pinus monticola,0.013482825,
3035,Pinus ponderosa,0.060983302,
3035,Pseudotsuga menziesii,0.539529818,
3035,Quercus chrysolepis,0.037739495,
3035,Quercus garryana,0.005679809,
3035,Quercus kelloggii,0.018902096,
3035,Taxus brevifolia,0.00186267,
3035,Tsuga heterophylla,0.048597271,
3035,Tsuga mertensiana,0.001807589,
3035,UNKNOWN Tree,0.000428838,
3036,Abies amabilis,0.00563498,
3036,Abies grandis,0.00169278,
3036,Abies procera,7.82E-05,
3036,Acer macrophyllum,0.007177232,
3036,Alnus rubra,0.152490726,
3036,Arbutus menziesii,0.000178464,
3036,Chamaecyparis lawsoniana,0.001256313,
3036,Chamaecyparis nootkatensis,5.86E-05,
3036,Fraxinus latifolia,5.96E-05,
3036,Picea engelmannii,5.92E-05,
3036,Picea sitchensis,0.154201408,
3036,Pinus contorta,0.002172051,
3036,Pinus monticola,0.000486271,
3036,Populus trichocarpa,0.001253092,
3036,Prunus,0.000197977,
3036,Pseudotsuga menziesii,0.246256858,
3036,Thuja plicata,0.042850115,
3036,Tsuga heterophylla,0.38227428,
3036,UNKNOWN Tree,0.001621852,
3037,Abies amabilis,0.019166494,
3037,Abies concolor,0.012389426,
3037,Abies grandis,0.005923905,
3037,Abies lasiocarpa,0.000429558,
3037,Abies magnifica,0.000682604,
3037,Abies procera,0.003113846,
3037,Acer macrophyllum,0.014693094,
3037,Alnus rubra,0.027036257,
3037,Arbutus menziesii,0.003956906,
3037,Calocedrus decurrens,0.013085907,
3037,Castanopsis chrysophylla,0.004028356,
3037,Chamaecyparis lawsoniana,0.000462734,
3037,Chamaecyparis nootkatensis,0.000341047,
3037,Cornus nuttallii,9.68E-05,
3037,Crataegus,5.94E-09,
3037,Fraxinus latifolia,0.000305713,
3037,Larix occidentalis,2.24E-05,
3037,Lithocarpus densiflorus,0.000536947,
3037,Malus,1.15E-06,
3037,Picea engelmannii,0.000130064,
3037,Picea sitchensis,0.001239534,
3037,Pinus attenuata,0.000750157,
3037,Pinus contorta,0.001338981,
3037,Pinus lambertiana,0.003419352,
3037,Pinus monticola,0.001681768,
3037,Pinus ponderosa,0.002668505,
3037,Populus tremuloides,7.61E-05,
3037,Populus trichocarpa,0.001352395,
3037,Prunus,0.001295106,
3037,Pseudotsuga menziesii,0.623667919,
3037,Quercus chrysolepis,0.000377924,
3037,Quercus garryana,0.001175866,
3037,Quercus kelloggii,0.000118076,
3037,Salix,2.95E-05,
3037,Sequoiadendron giganteum,7.83E-06,
3037,Taxus brevifolia,0.003976978,
3037,Thuja plicata,0.061485233,
3037,Tsuga heterophylla,0.184543361,
3037,Tsuga mertensiana,0.003799124,
3037,UNKNOWN Tree,0.000593077,
3038,Abies amabilis,0.247413282,
3038,Abies grandis,0.005482743,
3038,Abies lasiocarpa,0.300351355,
3038,Abies procera,0.000119135,
3038,Chamaecyparis nootkatensis,0.011334599,
3038,Larix lyallii,0.000460247,
3038,Larix occidentalis,6.31E-05,
3038,Picea engelmannii,0.043988204,
3038,Pinus albicaulis,0.006734166,
3038,Pinus contorta,0.035692558,
3038,Pinus ponderosa,0.011198663,
3038,Pseudotsuga menziesii,0.059615726,
3038,Thuja plicata,0.000594146,
3038,Tsuga heterophylla,0.000273399,
3038,Tsuga mertensiana,0.276678675,
3039,Abies amabilis,0.004444982,
3039,Abies concolor,0.0005098,
3039,Abies grandis,0.001451448,
3039,Abies procera,0.004164688,
3039,Acer macrophyllum,0.020828484,
3039,Alnus rubra,0.087989668,
3039,Arbutus menziesii,0.00052611,
3039,Calocedrus decurrens,0.000126795,
3039,Castanopsis chrysophylla,0.000546657,
3039,Chamaecyparis lawsoniana,0.010130073,
3039,Chamaecyparis nootkatensis,0.000160792,
3039,Cornus nuttallii,0.000144394,
3039,Fraxinus latifolia,0.00010448,
3039,Lithocarpus densiflorus,0.001754363,
3039,Malus,1.27E-05,
3039,Picea engelmannii,2.18E-08,
3039,Picea sitchensis,0.009950285,
3039,Pinus contorta,8.45E-05,
3039,Pinus lambertiana,0.000768237,
3039,Pinus monticola,0.000280687,
3039,Populus trichocarpa,0.001069121,
3039,Prunus,0.001638355,
3039,Pseudotsuga menziesii,0.611625344,
3039,Quercus chrysolepis,1.76E-05,
3039,Quercus garryana,0.000490519,
3039,Quercus kelloggii,1.96E-05,
3039,Salix,0.000126096,
3039,Sequoia sempervirens,0.000335601,
3039,Taxus brevifolia,0.001387625,
3039,Thuja plicata,0.043131736,
3039,Tsuga heterophylla,0.195208616,
3039,Tsuga mertensiana,0.000140594,
3039,UNKNOWN Tree,0.000830029,
3041,Abies amabilis,0.247013583,
3041,Abies concolor,0.008736628,
3041,Abies grandis,0.002814204,
3041,Abies lasiocarpa,0.045360608,
3041,Abies magnifica,0.020325974,
3041,Abies procera,0.008342854,
3041,Acer macrophyllum,0.002435892,
3041,Alnus rubra,0.00013174,
3041,Calocedrus decurrens,3.53E-08,
3041,Chamaecyparis nootkatensis,0.028224575,
3041,Larix lyallii,0.000444571,
3041,Picea engelmannii,0.00689964,
3041,Pinus albicaulis,0.004252406,
3041,Pinus contorta,0.050472822,
3041,Pinus lambertiana,0.000565157,
3041,Pinus monticola,0.007701167,
3041,Pinus ponderosa,0.007815998,
3041,Prunus,2.03E-05,
3041,Pseudotsuga menziesii,0.032117059,
3041,Salix,3.53E-08,
3041,Taxus brevifolia,1.41E-07,
3041,Thuja plicata,0.003731163,
3041,Tsuga heterophylla,0.050440946,
3041,Tsuga mertensiana,0.472046953,
3041,UNKNOWN Tree,0.000105548,
3042,Abies amabilis,0.29560367,
3042,Abies concolor,0.000185744,
3042,Abies grandis,0.003337347,
3042,Abies lasiocarpa,0.012218972,
3042,Abies magnifica,0.000632341,
3042,Abies procera,0.025836659,
3042,Acer macrophyllum,0.002364101,
3042,Alnus rubra,0.008691458,
3042,Calocedrus decurrens,0.000278143,
3042,Castanopsis chrysophylla,2.73E-05,
3042,Chamaecyparis nootkatensis,0.010961059,
3042,Larix occidentalis,0.000999886,
3042,Picea engelmannii,0.003813438,
3042,Picea sitchensis,0.000227378,
3042,Pinus albicaulis,8.68E-05,
3042,Pinus contorta,0.006020447,
3042,Pinus monticola,0.002646226,
3042,Pinus ponderosa,6.31E-05,
3042,Populus tremuloides,0.000168961,
3042,Populus trichocarpa,0.000610746,
3042,Prunus,0.000305847,
3042,Pseudotsuga menziesii,0.201571871,
3042,Salix,2.01E-05,
3042,Taxus brevifolia,0.001969306,
3042,Thuja plicata,0.052650715,
3042,Tsuga heterophylla,0.304956029,
3042,Tsuga mertensiana,0.063618752,
3042,UNKNOWN Tree,0.000133604,
3043,Abies amabilis,2.47E-08,
3043,Abies concolor,0.020529502,
3043,Abies grandis,0.002428215,
3043,Abies lasiocarpa,4.19E-05,
3043,Abies magnifica,0.003926186,
3043,Abies magnifica,1.43E-06,
3043,Abies procera,0.003078666,
3043,Acer macrophyllum,0.01423415,
3043,Aesculus,8.12E-05,
3043,Alnus rhombifolia,0.000351677,
3043,Alnus rubra,0.013535833,
3043,Arbutus menziesii,0.065357345,
3043,Calocedrus decurrens,0.011168889,
3043,Castanopsis chrysophylla,0.015693611,
3043,Chamaecyparis lawsoniana,0.017189016,
3043,Cornus nuttallii,7.06E-05,
3043,Fraxinus latifolia,0.000298503,
3043,Lithocarpus densiflorus,0.209739467,
3043,Picea engelmannii,0.001523892,
3043,Picea sitchensis,0.001094454,
3043,Pinus attenuata,0.00951779,
3043,Pinus contorta,0.004358636,
3043,Pinus jeffreyi,0.002330927,
3043,Pinus lambertiana,0.020714376,
3043,Pinus monticola,0.005299494,
3043,Pinus ponderosa,0.012156107,
3043,Populus trichocarpa,0.001084432,
3043,Prunus,4.70E-05,
3043,Pseudotsuga menziesii,0.483049012,
3043,Quercus agrifolia,0.000153819,
3043,Quercus chrysolepis,0.038234975,
3043,Quercus garryana,0.002509234,
3043,Quercus kelloggii,0.00966477,
3043,Quercus lobata,1.93E-05,
3043,Quercus wislizeni,0.00137622,
3043,Salix,0.000202598,
3043,Sequoia sempervirens,0.014914768,
3043,Taxus brevifolia,0.00192151,
3043,Thuja plicata,0.000474885,
3043,Torreya californica,9.53E-06,
3043,Tsuga heterophylla,0.011311253,
3043,Tsuga mertensiana,0.000211905,
3043,UNKNOWN Tree,9.29E-05,
3044,Abies amabilis,0.023808708,
3044,Abies concolor,0.144827281,
3044,Abies grandis,0.017348488,
3044,Abies lasiocarpa,0.006502806,
3044,Abies magnifica,0.113620388,
3044,Abies magnifica,0.00327747,
3044,Abies procera,0.00052871,
3044,Alnus rhombifolia,1.57E-07,
3044,Calocedrus decurrens,0.002220676,
3044,Larix occidentalis,1.57E-07,
3044,Picea engelmannii,0.002605506,
3044,Pinus albicaulis,0.023475231,
3044,Pinus contorta,0.276870485,
3044,Pinus lambertiana,0.000833067,
